bbox_area,solidity,centroid-0,centroid-1,orientation,convex_area,area,filled_area,eccentricity,extent,major_axis_length,feret_diameter_max,inertia_tensor-0-0,inertia_tensor-0-1,inertia_tensor-1-0,inertia_tensor-1-1,perimeter,perimeter_crofton,minor_axis_length,label,target
990,0.9571428571428572,100.55902306648576,100.5685210312076,-0.8804181798076156,770,737,737,0.5966129020319654,0.7444444444444445,34.33459903993858,36.05551275463989,63.04313390491726,12.876839436713064,12.876839436713064,58.089121433660615,103.25483399593904,100.57323808286044,27.554516765566664,165,1149
10082,0.8452955367913149,100.34801997859437,100.67338565822334,-1.5494206021274264,6632,5606,5606,0.8058370678610677,0.5560404681610791,120.10689071293666,142.12670403551894,901.3365981341796,12.511197898536128,12.511197898536128,316.3938660402716,396.2914139223983,378.3893365755591,71.11977383303402,152,1810
1798,0.7821710999281093,100.00183823529412,100.80514705882354,-0.0655140421724956,1391,1088,1088,0.9173568091103084,0.6051167964404894,65.10733893836976,59.033888572581766,42.93629703719724,14.564899167387535,14.564899167387535,263.97977603265565,163.1959594928933,157.40098849205583,25.91701343677327,7,1520
7392,0.880283114256825,100.34321157822193,100.48679071904434,-0.7817906869443761,4945,4353,4353,0.7494712342145339,0.5888798701298701,95.93580699873388,95.46203433826454,412.5089571482528,161.55117512847514,161.55117512847514,414.8401658401416,292.1492782986673,279.6564008617198,63.51304514283656,49,1420
6560,0.8546441495778045,100.19313102799342,100.34791813690896,-0.7054881108718755,4974,4251,4251,0.6100450026600902,0.6480182926829269,86.24333162585252,98.85848471426212,364.6018417020728,85.3993509269355,85.3993509269355,392.1337189898889,310.9777054234136,297.50686910655065,68.33634992553095,19,1280
14872,0.9287825340833252,100.52145350030794,100.28710737014988,-0.1622574970421468,10489,9742,9742,0.878489298995842,0.6550564819795589,163.7972575371176,170.29386365926402,416.5235024312963,206.3105630712748,206.3105630712748,1643.074011108442,439.30360723121805,419.1674528628462,78.25610928199147,185,1925
11040,0.8865116279069768,100.5826712636786,100.28691350622096,1.1428227880149031,7525,6671,6671,0.7300489729492007,0.6042572463768116,117.56948872812076,120.55289295574784,784.6015361338771,-173.86040581641694,-173.86040581641694,482.78131566453,368.5756851698602,352.1131780466668,80.3463810571627,176,1764
6076,0.8414771447872101,100.6135937918116,100.46588172330746,-1.4942265447099436,4441,3737,3737,0.8186886790597719,0.6150427913100724,99.65797718846454,98.85848471426212,618.2975381107093,31.732209470576358,31.732209470576358,207.1201577295628,282.1492782986673,270.17580637203463,57.22735985652172,104,1507
9234,0.9112483745123536,100.10827684623618,100.9835890117731,0.4582746295352387,6152,5606,5606,0.8503518445542266,0.6071041802035954,119.16071995350752,122.7721466783081,371.3340153744351,-254.60327532462583,-254.60327532462583,761.8585936415149,377.9482681718907,360.9989439229836,62.70410325024156,113,1799
6678,0.9497010925582354,100.59865422183634,100.93531582374648,-0.182457538873886,4851,4607,4607,0.8449611471485607,0.6898772087451333,106.87133985907111,108.66922287382016,220.9673809671104,90.9402216283683,90.9402216283683,697.0633626342903,287.27922061357856,275.0392966563496,57.15775200573698,148,1479
3942,0.9570112589559876,100.75080213903745,100.65276292335116,-0.2734237789735411,2931,2805,2805,0.6998265490643573,0.7115677321156774,71.43913594982894,75.69015788066504,174.14395404183392,40.61665551393138,40.61665551393138,307.58103768099363,213.3380951166243,204.938713961595,51.02989047908196,144,1857
15264,0.9408740359897172,100.99170906350103,100.17203693235348,-0.325488212327101,11281,10614,10614,0.8511309368721862,0.6953616352201258,162.25958447195222,172.8120366178236,575.3548012588586,361.1685378509456,361.1685378509456,1523.6194903332942,453.88939366884495,432.9956455156752,85.17872922545773,5,1871
8091,0.7772853185595567,100.57614635305298,100.35637918745546,-1.4127058255763685,5415,4209,4209,0.6884095844764458,0.5202076381164257,94.23025503289948,94.54099639838792,548.4403495411777,40.88838667844607,40.88838667844607,298.4779864798877,344.43354954612926,329.2249982503092,68.34729265136819,90,2146
9675,0.948390837924036,100.88199327422808,100.63054111892389,-0.180072887365587,6898,6542,6542,0.8414064257323246,0.6761757105943152,125.72381967458249,131.40015220691336,310.93794220184026,123.23834030207748,123.23834030207748,965.4700242750996,343.90663761154804,328.7254544119552,67.94150888863231,190,1400
5368,0.9097725568607848,100.56703296703296,100.22005494505494,0.1034545936948808,4001,3640,3640,0.6780851653011953,0.6780923994038748,81.91772170999134,88.2779700718135,228.6205318651129,-19.808463349836813,-19.808463349836813,417.3504516362757,268.1076477383248,256.86350584037666,60.20816062517297,30,1179
6150,0.905913387557705,100.95389468575588,100.734773113322,0.2985266945748943,4549,4121,4121,0.423074172534633,0.6700813008130081,77.57493539733044,83.81527307120105,314.6185651572096,-18.92443748884528,-18.92443748884528,370.29343363025816,279.76450198781714,267.91489665685674,70.29026517733088,125,1836
8424,0.9155246471671098,100.80071492403933,100.0491510277033,-1.0592753674463564,4889,4476,4476,0.8439358428944059,0.5313390313390314,108.01646449401014,112.307613277106,604.773276759139,221.69306462986785,221.69306462986785,334.2989807221275,302.19090885901,289.1764635975037,57.944797160008335,41,1229
10080,0.8915554222288885,100.2478129205922,100.73384925975772,-0.3551713819000143,6667,5944,5944,0.7867668741146142,0.5896825396825397,114.38586083480446,125.54282137979854,372.7784235412075,165.04289366750058,165.04289366750058,756.5434003310851,349.7056274847714,334.2232415557374,70.60470255611467,78,1510
9153,0.8769848512502282,100.87554630593132,100.87013527575442,1.2340971227073625,5479,4805,4805,0.8223540109865798,0.524964492516115,110.5280322023503,114.93476410555684,707.1702319275902,-161.0092280738605,-161.0092280738605,303.53747693880246,325.8061325481597,311.56509955550735,62.88781630283005,55,1650
3705,0.9016606968414196,100.39364391477068,100.61610689779704,1.2565132019973355,3071,2769,2769,0.5503778483262373,0.7473684210526316,66.72127203974652,74.62573282722254,270.1787365952901,-24.778058317588016,-24.778058317588016,202.00611344633447,250.40916292848976,240.0842900839868,55.70663746865477,199,1495
11639,0.8640508759299256,100.80002777392028,100.77267046243576,-1.2040032826868186,8334,7201,7201,0.5933570094247187,0.6186957642409142,112.47872172938564,113.99122773266372,754.9124929241781,93.19613311124728,93.19613311124728,548.1308207185731,406.3746750430835,387.9488675574416,90.53855629734468,151,1790
18012,0.7624648876404494,100.25051807506333,100.1648629979277,1.0759389304045113,11392,8686,8686,0.8840326888705294,0.4822340661781035,173.48794445380085,168.15766411317682,1549.5625047417648,-614.4177133452126,-614.4177133452126,742.567450226647,663.0264786586926,631.2700350700327,81.0926162402564,198,1045
10350,0.8694948186528497,100.46294227188082,100.38435754189943,1.0410954068063096,6176,5370,5370,0.8444975015268639,0.518840579710145,120.73103784125422,121.63058825805292,745.1278744941379,-283.2907797301376,-283.2907797301376,427.1674349184553,346.7766952966369,331.4464397193884,64.65865334489368,179,1627
5016,0.865998917162967,100.14410753360426,100.9728040012504,1.0830235672042183,3694,3199,3199,0.8117325608863567,0.6377591706539075,88.70778207610726,89.81091247727082,420.6391478424849,-134.16334396856007,-134.16334396856007,238.9317181703684,264.79393923934,253.7219131867869,51.807945870720594,92,1453
8400,0.8043554006968641,100.35304310158112,100.29283084253844,-1.3446709028586217,5740,4617,4617,0.7345973272345964,0.5496428571428571,103.73559436039932,104.4030650891055,654.3231736410846,79.30069618222589,79.30069618222589,327.8714619329484,356.8772003600252,341.0223189840881,70.38494606007181,52,1531
5984,0.8565510098394614,100.22067714631196,100.52841596130592,-0.4737114551300912,3862,3308,3308,0.8701252358328198,0.5528074866310161,98.88256922130071,97.09788875150684,244.7171490023088,187.82912444128,187.82912444128,514.8207090940725,274.3919189857867,262.8213685764141,48.73236330957872,124,1700
2964,0.894927536231884,100.1842105263158,100.3512145748988,0.0267247146549762,2208,1976,1976,0.8963321774817335,0.6666666666666666,77.31770928084953,78.10249675906654,73.66510986084018,-8.01829852972512,-8.01829852972512,373.41242275729815,207.4386001800126,199.34564204279832,34.28137035551886,71,1960
9898,0.8585226499795946,100.2037711931548,100.0375534780542,0.9275617944499444,7351,6311,6311,0.700776904815367,0.6376035562739948,113.38353845970283,115.74541027617468,661.5398668714467,-189.3708930798957,-189.3708930798957,550.854373355348,363.94826817189073,347.7261116374243,80.88560471422466,141,1565
6758,0.9186532831451276,100.70339175961756,100.1846118825404,0.1882117378688626,4782,4393,4393,0.8589564236495506,0.6500443918319029,107.10396819855208,110.42191811411357,206.49881169206907,-97.2243453865125,-97.2243453865125,698.4358113960346,289.7645019878171,277.395491146542,54.842446750060354,60,1930
2847,0.9236396890717878,100.31039603960396,100.71534653465346,-0.0612849144826575,2187,2020,2020,0.87008498073304,0.7095187917105725,73.85229190836141,73.55270219373317,83.78679418684442,15.776001127340392,15.776001127340392,339.91702063523184,195.4386001800126,187.9689286551761,36.40192326011629,174,1723
5550,0.9237695078031212,100.46003898635476,100.26250812215724,-0.9630336139590656,3332,3078,3078,0.6774344592779372,0.5545945945945946,75.72509173249423,77.88452991448301,304.7621486151061,77.10094590674947,77.10094590674947,247.55119713948065,236.0071426749364,226.43031869836955,55.70210062626653,182,2188
5346,0.943295924394566,100.60582341891046,100.51440200375704,-1.0822377698142869,3386,3194,3194,0.7716019437530657,0.5974560419004863,82.57813034690814,86.37708029332781,370.2986341602466,105.16292043746708,105.16292043746708,228.3502603896081,237.52186130069785,227.8663620040513,52.52841803449562,56,1296
6930,0.9575769936773404,100.63897763578277,100.6408945686901,0.4598023686508354,4903,4695,4695,0.6677069238203162,0.6774891774891775,90.352224407339,93.94147114027967,327.5443127247736,-90.46162221382968,-90.46162221382968,465.4234434702132,271.4213562373095,260.00509849396644,67.26038688385344,150,1167
12714,0.920409070698088,100.77355072463769,100.20410628019324,0.2502058141354768,8996,8280,8280,0.92168463633933,0.6512505899008967,166.64877247746128,170.79227148791014,351.62283338000884,-353.72617141006714,-353.72617141006714,1645.3396627546742,427.9482681718907,408.4019163714096,64.6497221178117,147,1525
9776,0.7894561227894561,100.79585798816568,100.24260355029584,-0.8941092312635837,5994,4732,4732,0.8937242959340068,0.4840425531914893,127.07664734172369,122.28654872879518,693.1512026889815,393.5878370605272,393.5878370605272,519.2529160643635,398.13203435596427,380.1343541695658,57.00869758590096,169,1928
10935,0.922315413172006,100.40802027429936,100.38998211091234,0.2378170131482985,7273,6708,6708,0.7947067089203914,0.613443072702332,122.58771276133508,135.5322839769182,378.9734357182252,-135.80957348873483,-135.80957348873483,906.3133942321472,364.2914139223983,348.05143420856643,74.40995873638396,153,1914
3900,0.9357429718875502,100.75286123032905,100.78218884120172,-0.0579849826011993,2988,2796,2796,0.7950096637994529,0.7169230769230769,78.11277457733306,78.63841300535,141.13102754087691,13.944745175511336,13.944745175511336,380.5408537589977,221.23759005323592,212.42790477832867,47.38295630950801,47,1226
7200,0.9171019759255054,100.11639425458148,100.67731550272411,0.4736817660057254,4403,4038,4038,0.8925273179095922,0.5608333333333333,108.88982528493348,107.33592129385204,273.56922786033925,-239.63983697714727,-239.63983697714727,618.2212220654645,283.56349186104046,271.516564902702,49.10858528026972,122,1340
6958,0.9095957352287872,100.55946275946276,100.06031746031746,0.5024925234240345,4502,4095,4095,0.8385272764915447,0.5885311871227364,100.68133505766968,104.06248123122954,291.40710661472576,-188.0199786809313,-188.0199786809313,530.220578954352,291.22034611053283,278.77571792330787,54.85719405976303,170,1841
8550,0.8928870292887029,100.27928772258667,100.20262417994375,0.8629185596627662,5975,5335,5335,0.5767368072947947,0.6239766081871345,93.60171627276056,103.78824596263296,470.5735638728173,-89.97714901066232,-89.97714901066232,442.4475841224637,329.8061325481597,315.35733735138143,76.46605180547851,175,1880
12905,0.7908912264478095,100.62993276819644,100.23063431745103,0.2864765849899298,8651,6842,6842,0.9104286013712756,0.5301820999612553,164.5768406081074,147.29901561110313,401.7196812404358,-380.33951565211686,-380.33951565211686,1580.8057570548194,562.4579361637687,535.9250780887281,68.07988357934883,187,1343
4131,0.9293563579277864,100.75337837837836,100.32736486486486,-0.1641055696569483,3185,2960,2960,0.8376374758837335,0.7165335269910433,84.5868023701253,84.48076704197234,141.7972241371439,50.570278259678496,50.570278259678496,438.8087723703432,231.7228714274745,222.3685748602692,46.20355840102749,84,1867
10472,0.4876064573535019,100.54848800834202,100.75938477580812,1.3471403596230638,7867,3836,3836,0.8124005872601848,0.3663101604278075,148.72675770517827,123.9758040909596,1337.5925214150343,-197.3324438038843,-197.3324438038843,514.9353444292101,589.3279938488575,561.3994901714057,86.72253107476229,114,1421
4828,0.8730556949322629,100.22270114942528,100.60373563218393,-1.1485094461661602,3986,3480,3480,0.5621747408142099,0.7207953603976802,75.88819567247513,83.60023923410746,340.8306182289603,42.5266939985468,42.5266939985468,265.2914961520676,273.6223663640862,262.09178694193247,62.760939983978666,180,1608
9898,0.8410792264504054,100.46412015575748,100.978305210458,-0.8302780164172113,6412,5393,5393,0.7615930623274287,0.5448575469791878,111.65693680766285,111.5168148756052,573.4823774725796,225.0689222958975,225.0689222958975,532.969276330454,339.26197667087547,324.3220397198955,72.35989858739524,77,1836
4692,0.8340645161290322,100.98019801980196,100.06435643564356,0.1084569918429077,3875,3232,3232,0.2560315944601812,0.6888320545609549,69.60839835440159,83.81527307120105,283.2142988432508,-2.1361753749632566,-2.1361753749632566,302.60047421821395,270.9360748630709,259.54502290171115,67.28824003879411,35,1401
5940,0.9190891472868216,100.2577754348972,100.14891934633631,1.1264855996709515,4128,3794,3794,0.7832837249768702,0.6387205387205387,90.07633089918303,94.33981132056604,449.6254245043017,-120.7494351289624,-120.7494351289624,253.46438999068815,267.76450198781714,256.53818326923454,55.99724675071732,158,1003
7920,0.6763478818998716,100.85693950177937,100.12597864768684,-1.2923942902732144,6232,4215,4215,0.5465033197728123,0.5321969696969697,98.46813425692046,97.94896630388703,592.3288506140161,47.8246820582313,47.8246820582313,438.67680534272193,488.75945135393374,466.0545331901011,82.46282211559884,189,1420
19722,0.6470954679956393,100.02539109506618,100.38074608904934,1.4677476116942534,12842,8310,8310,0.8426809130183286,0.4213568603589899,170.5896812114352,176.91240770505613,1805.1358988416664,-132.15254663961622,-132.15254663961622,540.917165159921,611.58787847868,582.503184127658,91.8477527662289,27,1780
5964,0.9213675213675212,100.88991960420532,100.84137291280148,-0.9653880726000084,3510,3234,3234,0.8186355664453455,0.5422535211267606,88.17326793287928,91.3892772703669,380.44267912933446,152.38295338374843,152.38295338374843,265.7349447678098,250.49242404917496,240.16322657618417,50.63908376334421,191,1482
5336,0.912629286880784,100.95407098121086,100.8968088279153,-0.1922465044317933,3674,3353,3353,0.8320221925517373,0.6283733133433284,90.84556655966108,95.60334722173695,171.7692501802739,66.96716118118132,66.96716118118132,502.77212255625005,255.1370849898476,244.5666412682438,50.395882770704326,3,1275
13332,0.7183008213552361,100.13078434875828,100.8556369483652,-0.941688330253012,7792,5597,5597,0.9209423021063398,0.4198169816981698,158.0317223438502,155.08062419270823,1102.509086055794,629.8424738692515,629.8424738692515,695.4104459275877,535.144227664784,510.0300586598938,61.5847971886759,2,1168
7566,0.9017045454545456,100.95883217811384,100.65175383322833,0.5295255381035572,5280,4761,4761,0.7489352541534134,0.6292624900872323,99.44611749660722,107.42439201596628,359.8619214147222,-151.13899259636918,-151.13899259636918,529.6370365693994,304.9777054234136,291.81851241273955,65.89729161806983,111,1486
